canonical_smiles,gap
O=C1CC(CCCO)N1,0.2838
CC12CCOC1C1NC12,0.2981
CC12CCC=C1CC2O,0.2408
CC1CC(NC=O)C1=O,0.2191
CN=c1ccnc(O)[nH]1,0.1783
OC1C2CN2C1C1CO1,0.2891
CCOC1CC1C(C)O,0.3163
CC1(CC(=O)C#N)CN1,0.1753
C#CC1C2CCC12CC,0.2896
C#CCC1CC2(CC2)O1,0.2789
CC12OCC(CO1)C2O,0.3248
Oc1cnc2[nH]ccn12,0.213
Cc1[nH]cc(O)c1C=O,0.1641
CC#CC1CC(C)(C)C1,0.2939
CC(=O)C1CC1C#N,0.2276
O=CNC12CCC1C2,0.2672
CCCC(O)C(C)OC,0.3285
CC12COC3CN(C1)C32,0.2852
CC(=O)c1cnnnn1,0.1461
C#CC(O)C1(O)CC1,0.2737
NC(=O)NCCC1CO1,0.3043
C1OC2C1C1CN3C1C23,0.2995
CC1OC2CC(=O)C=C12,0.1906
C#CC(NC)C(N)C#N,0.2686
O=C1CCC2(CC2O)N1,0.2674
COC1CC(CCO)C1,0.3232
OC1C2CC3NC3C12O,0.2752
O=CC#CC(O)C1CN1,0.1845
CC12CC1(C)C(=N)O2,0.2786
O=Cn1ccnn1,0.2063
Cc1nc(C)c(C=O)o1,0.191
CC(CCCCO)=NO,0.2558
CC1=CC(C)(C)C2CC12,0.2475
O=C1C=C2CCC2OC1,0.1781
OCCc1c[nH]nn1,0.2469
CCC1(O)C(C)C2OC21,0.3186
CC12C3C=CN1C(=O)C32,0.2005
CC12CC3C1C=CC32O,0.2261
OCC12NC1CC1NC12,0.2792
CC(=O)Cc1ccn[nH]1,0.1996
CC1=CC2(C)CN2C1=O,0.2008
OCC1CC12OCC2O,0.289
OCC1OC1C1CC1O,0.3272
CC12CC1OC2C1CN1,0.3113
C#CC12CC(C1C)N2C,0.2462
NC(=O)OC1C2CC1O2,0.2933
O=C1CCCC2(CO2)C1,0.2241
O=C1CCC12COC2,0.2095
C#CC1C=CCC2NC12,0.2619
O=C1C2CC3C1N3C2,0.2187
CCC(NC)C(F)(F)F,0.3029
CC(C)Cc1cn[nH]c1,0.2578
CC1COc2ncoc21,0.2041
CCC1=NC(C)C(=O)N1,0.2333
CCOCC#N,0.2934
CNc1cnn(C=O)c1,0.1679
CN=C1OC(C)C1OC,0.2632
CC(O)C1CC1O,0.3263
OC1CCCCOC1,0.3166
N=C1OC2C3COC12C3,0.2581
CC(C)(O)C1OC1C#N,0.2752
N#CC1(CN)NC1CO,0.2685
CC12C(O)C3C4C1N4C32,0.2993
N#CC1CC2C1C1CN21,0.2681
CC1C(O)C2OCC12O,0.2958
CCc1cnc(O)n1C,0.2415
Nc1c[nH]c(=O)c(F)n1,0.1471
CC12CCC1COC=N2,0.2677
N=C1CC2(O)CC2CO1,0.2805
C#CCOC(C)C1CN1,0.2625
CC1(C#N)OC1CCO,0.286
CCCc1c[nH]c(C)n1,0.245
CCC(CO)C(=O)CO,0.2361
CC(C#N)n1cnnc1,0.2572
N=C1C2CC(C2)N1C=O,0.2362
CC1(C(C=O)C=O)CN1,0.2096
Cc1cc(N)[nH]c1CO,0.2188
C#CCC(CC)OC=O,0.282
Cc1ccc(=N)oc1,0.1648
N#CCc1ccn[nH]1,0.261
Cc1c[nH]nc1C(N)=O,0.2294
N=C1OC2C3N4CC13C24,0.253
C#CC(=O)NC(C)C#C,0.2289
CCC1CNC(=O)N1C,0.2938
O=CC1(O)CNC1=O,0.2016
CC(O)C1(C)CNC1=O,0.2755
CC1(CC(=O)[O-])C[NH2+]C1,0.2723
CC1OC(C)C(=O)C1=O,0.1325
CN1C2C(=O)C1C2O,0.2343
N#CC12CC1(O)CC2O,0.2609
CCC1C=CC2(CC2)C1,0.2448
N=C1CC(=O)COCO1,0.2138
O=C1OCC=C1C1CO1,0.2214
CC1CC1(C#N)N1CC1,0.2798
N#CCC(=O)C1(O)CC1,0.2267
CCC1(C=O)CC1C,0.2321
Nc1[nH]nc(CO)c1N,0.2159
O=COC1C2COC1C2,0.2514
O=CC1C2COC1C2,0.2124
O=CC1(O)C2C=CC1C2,0.1917
CCc1nc(CO)no1,0.2527
O=CC1(CO)COCO1,0.2092
CC1(C2CCCO2)CN1,0.3128
O=CC1=NC2CC2O1,0.182
O=C1CCC=CCOC1,0.2054
CC(C)CC(=O)C1CC1,0.233
CC1(CC(F)(F)F)CO1,0.3509
[NH3+]C(CCCO)C(=O)[O-],0.2681
C#CC1CCC2(O)CC12,0.3039
Cn1cc(F)c(=N)cn1,0.1723
OC1C=CCC2NC12,0.266
CC1OC(=N)C2(C)OC12,0.2708
CC1C2CC3CC3C1O2,0.3144
N=C1CC2(CC2)O1,0.2777
O=CCNc1cc[nH]n1,0.1773
c1nc2n(n1)CCCO2,0.258
OCC1CCC1,0.3388
CC1C2C3C1C2C31CC1,0.3507
O=CC1NC12CN1CC12,0.2078
CN=c1nn[nH]c(O)n1,0.1677
C#CCC1(O)COC1C,0.2801
N#CC1CC12CN1CC12,0.2686
CC12NC1C1CCOC12,0.2894
OC12CC3CC1CC32,0.3291
CC1COc2[nH]cnc21,0.2275
N=C1OC2(CC=O)CC12,0.2217
CC1(O)C(C=O)C1(C)O,0.2216
COC1(C)CC2(CO2)C1,0.3268
c1cnn(CC2CN2)c1,0.2595
CC1C(O)CC2(C)NC12,0.3099
CCOc1c[nH]c(N)c1,0.2312
N#CC(N)C1CN1C=O,0.2488
COc1cc(=N)cno1,0.1694
C#CC(CC)C(C)CC,0.3138
O=CC(=O)c1ncco1,0.1426
O=C([O-])C12C=CC(C1)[NH2+]2,0.1556
C#CC1CC1(O)C(C)=O,0.2165
CC1CC2C1CC1CC12,0.3254
CC(=O)N1CCNC1=N,0.2436
OCCC1CCC12CO2,0.3276
CC1(O)COC2CC1C2,0.2985
O=CCC1C2N=COC12,0.2221
CCC1C2OC3C2C13C,0.3014
C#CC1=CC(O)CC1,0.209
N#CC(OC=N)C1CN1,0.2586
CC12C=CC3C(C1O)N32,0.2181
Oc1ccnc(O)c1F,0.2267
Nc1nc2occc2[nH]1,0.1991
CC12OCC3C4C3C1C42,0.2877
N#CC1CCC(=O)C1O,0.2238
CC1CC2(C=O)NC12C,0.2098
COC1C(C)CC1O,0.3084
C#CC1(CC#N)COC1,0.2852
CC12CCCN=C1OC2,0.2687
OCc1c[nH]nc1CO,0.2551
Cc1cnc(F)c(F)c1,0.216
CC1(O)CC2(C)NC12,0.311
CC#CC(C)C(=O)CC,0.2209
CC12OCC3C(C1=O)C32,0.2198
c1cnc2c(c1)CCN2,0.1887
O=CC(C=O)CO,0.2045
OCC1C2CC(O)C12O,0.318
CC1=CC(C)CC12CN2,0.2444
C#CC1C(=O)OC1(C)C,0.2669
Nc1cnc(N)c(=O)o1,0.1456
CCc1c[nH]c(OC)n1,0.2497
CCC1NC1C#CCO,0.2661
C1OC1C1CC2CC1O2,0.3331
COCC1C2CC1(C)O2,0.3109
C1=C2CC3C2C3C2OC12,0.2136
N#CC1C2CC(CO)N12,0.2636
CCOc1ccc(C)[nH]1,0.2337
O=CC12CC(C1)OC=N2,0.2124
N=COc1nc(O)no1,0.2313
C1=CC2CC1COCO2,0.2547
CCC(O)CN=COC,0.2594
O=C1OCCC1C1CC1,0.2687
CC(C#N)(CO)NC=O,0.2719
C#CC12C3CC1CN2C3,0.2351
O=CC12NC1C1C(O)C12,0.2241
CC1CCC(=O)C=CN1,0.1847
CC1C(C)C1C(=O)CO,0.2289
C#CC1(N)CN=COC1,0.2725
N=C(NC=O)C1CO1,0.2385
CC1CC(C#N)CC1C,0.341
OCC1C2CC(=NO)C12,0.2429
CC1(CO)C2CC3C2C31,0.3202
OC1CC23CC1C2CO3,0.2982
CC1CC=C(CCO)C1,0.2573
OC12CN=C3C1C1C2N31,0.156
CC(C)(C)C1COC1,0.3088
CN1CC12CCC(O)C2,0.2933
C1CC2C3C4OC3C24C1,0.3011
CCN1C(C)C1C(N)=O,0.2354
CC(O)c1[nH]ncc1O,0.2323
CC12CC3C=CC1C32C,0.2345
CC12OC1C1C(=O)OC12,0.2683
CC#CC1(CC)CCO1,0.277
CC(O)CC1CC1CO,0.3235
CC1NC1C1(O)CC1C,0.2901
C1=CC23CNC2(C1)CO3,0.2273
O=C1CCC(=O)C1,0.1984
CCCC1(COC)CO1,0.3344
Cc1[nH]cc(N)c1CO,0.217
C#CC(O)CC1CO1,0.2923
C#CC(C)C1OC1(C)C,0.3056
CC12C3CC4C(OC31)C42,0.3067
COC(C)C12CCN1C2,0.3038
CC(=O)NCCC(N)=O,0.2414
CC1COC2CC2C1C,0.3155
N#CCN1CCCCC1,0.2593
CC(=O)CCOC(C)=O,0.2342
C#CC1OC(=N)C(C)O1,0.2845
N#Cc1connc1=N,0.1957
C#CCNc1ncn[nH]1,0.239
C1CC(C23CCC2C3)C1,0.326
C#CCC#CCOC,0.2804
CCNC(=O)C1NC1C,0.2618
CC1(C=O)OC1C(N)=O,0.2151
CC(C)C#CC1(C)CC1,0.2836
CC1(C#CCCO)CO1,0.2783
CC1(C)CCCC(=O)C1,0.2237
Cn1cnc2occc21,0.2051
CC12COCCC1O2,0.3372
C#Cc1cc(N)oc1C,0.1907
N=C1OC2C3C(=O)C1C23,0.2309
CC1C2OCC12C(N)=O,0.2612
Cc1ccc(F)c(O)n1,0.206
O=CN1C=CCC1CO,0.2111
CC(C)OC=NC1CC1,0.2523
O=C1C=CC2C(O)C2C1,0.186
NC(=O)C1CN=C(N)O1,0.2563
CC(=NO)C1NC1C#N,0.2375
CCC1CNC(=O)NC1,0.2937
NC(=O)C12CNC1CO2,0.2424
CCCC1=CCCC1C,0.258
O=C1CC2(CCO2)CO1,0.2684
O=C1CCCCN=CO1,0.247
O=Cc1coc(C=O)n1,0.1786
CC1C2C3C4C(N13)C24C,0.2926
CCOC1(C)CC1O,0.316
C#CC1CC1(O)C#CC,0.2568
CC1CC2C(C3CO3)N12,0.3052
O=C1C=CC2NC(=O)C12,0.1841
OC1C2CN3C1CC23,0.2974
N=c1oncc(F)c1F,0.1696
O=COCC1(O)CCC1,0.2745
O=CN1CC2CC1C2,0.271
CC1C=CCOC(=O)O1,0.2576
OCC1CC2C=CC1C2,0.2537
CC1OC(=N)NC(=N)O1,0.2596
OC1C(O)C12CCCO2,0.2638
COCC12CC1OC2=O,0.2592
CCn1nc(N)c(N)n1,0.2079
O=CCC1OC12COC2,0.2233
C#CC1C2OC1C2CC,0.2763
c1onnc1C1CN1,0.2207
CNc1cc(C)c[nH]1,0.2368
OC1C2CCC3CN2C31,0.2696
CCCC(C)C(=O)NC,0.2782
CC12C=CC3C(CC31)C2,0.2477
C#CCn1nc[nH]c1=O,0.2362
N#CCC1COC2CC12,0.2761
C#CC(C)(C#N)CC=O,0.2219
CCC1C2C(=O)OC12C,0.273
CC#CC(CO)C1CO1,0.2935
C1OC2C3CC1C2O3,0.3256
N#CC#CC12CC(C1)N2,0.2077
C#CC1C(O)CC12CO2,0.2905
CCC(=NO)C(C)O,0.2521
CC12C3C(=O)N1C2C3O,0.2449
C#CC1C=CC(C=O)C1,0.2119
CN1CC12CN=COC2,0.2544
FC(F)(F)C1CC=CC1,0.2672
CC1C2C(C)N3C1C23C,0.316
CC#CC(CO)CO,0.2974
N#CCCNC1COC1,0.2748
C#CC(CC)CCCC,0.3129
CC1C2C(O)C2C12CC2,0.3176
C#CC1CC2CC2(C)O1,0.2683
CC12C=CC(C=C1)C2O,0.2216
Cn1ccc2c1CCO2,0.216
O=C1CN=C2CCCN12,0.2294
C1=C2CCCOC2OC1,0.2537
C#CC12CC(C#C)(C1)O2,0.2438
CC1OC1c1ccno1,0.2288
O=CC1CC(=O)C(=O)N1,0.1729
C#CC(C#CC#N)CO,0.2311
C1C2CC3(CO3)C1O2,0.3261
CC1=CCN(C=N)C1=O,0.2024
CCN1CC(=O)C12CC2,0.1971
CC(=O)NC(=O)CO,0.2245
C1OCC2OC2C2NC12,0.3092
N=c1onc(N)oc1=O,0.177
COC1(C)CCC=C1C,0.2614
CC12CC3CC(C3)C1O2,0.3425
C#CC1(C2OC2C)CO1,0.2823
CC1CC(=O)N1,0.2852
C#CC(=O)C1OC1C=O,0.1736
CC1=CCOC1OC=N,0.2607
CC(C)(C)N(C=N)C=O,0.2331
N=c1[nH]c(O)noc1=O,0.1932
N#CC1=CC(O)C(=O)N1,0.186
N=c1oc(=O)occ1F,0.2082
NC(=O)C1(CC=O)CO1,0.2284
COC1(C(C)(C)O)CC1,0.3196
CC1NC(=N)C(O)C1=O,0.2077
CC12COC(C1)C2,0.3193
CCC1(O)C=CCOC1,0.2532
C1NC1C12CCN1C2,0.3027
CCN1C=CCNC1=O,0.2167
CC(=O)C(C#N)OC=O,0.2195
CC1=CC(=O)C2CC12O,0.1866
O=CC(=O)C(O)C1CN1,0.1342
CN=C(C)N(C)C(C)=O,0.2289
N#CC1Cc2nccn21,0.2273
C#CC#CC1(C)CN1C,0.2163
COCC1C2C3OC3C12,0.289
C#CC1CC2(CC2C)O1,0.2531
Cc1oc(N)cc1C=O,0.1633
CC#CC(=O)C(N)=O,0.1628
OC12COC3CC3C1C2,0.3063
Cc1ncc(=O)on1,0.1592
C#CC1CCC(O)C1O,0.2902
OC1CC2CCC3C1C23,0.3196
O=CC12CC(=O)C(C1)N2,0.1973
CC1(O)CC1CNC=O,0.2797
C#CC(=O)C#CC1CC1,0.1887
CC1C2OC3C1N1C2C31,0.3167
CC1=C(C)CC(=NO)C1,0.2386
C#CC1C(O)C(=O)N1C,0.2548
CCCC(C)=O,0.2345
CC(=O)C(=O)C1CCC1,0.1555
CC(C)C1=CCC(=O)C1,0.2242
Cc1cc(O)c(N)cn1,0.2001
O=C1CC(O)C12CN2,0.2064
CC(=O)c1nc(N)c[nH]1,0.1561
CC12C3OC1C1C3C12O,0.3015
C#CC(C#CC)C(C)=O,0.221
CC12C=CCC(CC1)C2,0.2615
CC1CC(C(N)=O)C1C,0.2709
CC1=C2C(O)CC2OC1,0.233
CC1OC=NCCCO1,0.2574
CN1CC1CC1CCC1,0.3016
CC(=O)C1OC2CC2O1,0.2045
CC1OC1CCN1CC1,0.3254
CC1OC2C3CC1CC32,0.2983
CC12CNC(=O)C1OC2,0.2437
CNc1nccnc1F,0.1826
CC(=O)c1nn[nH]c1C,0.2087
C1=CCC2(CC1)CCC2,0.2679
O=CC1Cn2ccnc21,0.1869
OCCC1C(O)C1O,0.2932
O=CN1C2CNC(=O)C21,0.2331
CCC(C)C(O)C(N)=O,0.2756
CN=c1[nH]c(=N)cno1,0.1719
Cc1ccc(C#N)[nH]1,0.2032
CCC1=CCOC1,0.2483
N#CC1CN2CCCC12,0.2541
CCC(O)C(=O)N1CC1,0.2468
CCC1CN1CCO,0.3155
C1OCC23CC(CC12)C3,0.3228
CC(C1CC1)N(C)C=O,0.2718
CCCOC(=O)C1CC1,0.2838
N=C1CCC(C=O)CO1,0.2244
COCC12CCC1CO2,0.3121
COC12CC3C(C1)C3O2,0.3231
O=CNC(=O)CN1CC1,0.217
CC1(CO)C=CC(=O)C1,0.1932
CC1(O)C2COC1OC2,0.3243
Cc1cnc2n1CC=C2,0.1761
CC1=CC2NC2C1,0.2438
COC1C2CCC1C2O,0.3157
C#CC1CC1C1CN1C,0.2646
C#CC1(COC)CN1,0.2795
NC1=CC(=O)CC12CO2,0.2011
N#CC1=CC(=O)CC1,0.1684
CCOCC1(O)CC1,0.3239
Cc1nn[nH]c1OC=N,0.2114
CCCC1C2CCC1C2,0.367
OC1C(O)C23CC(C2)C13,0.2807
CC1CCCC(O)C1C,0.3307
CCC1CCN(C=O)C1,0.2655
CC1CCC2CC(C2)O1,0.3161
N#CCC1C2C=CC1C2,0.2414
Nc1nccn1C=O,0.1777
CC1(C)C2C3C4C3N2C41,0.2998
C1COC2CC2C1,0.3058
Cc1ccoc(=O)c1,0.1824
CCN1CC1C1CN1C,0.3024
C#Cc1cncc(N)c1,0.1807
N=C1OCC1(N)CCO,0.2675
CC12CC3N1CCC32O,0.2947
O=CNC1C2CC1O2,0.2714
NC(=O)OC12COC1C2,0.2856
CC1(C)C=CC(=O)C1=O,0.1377
CCC(CC1CO1)OC,0.3281
N=c1nccn[nH]1,0.1473
CC1(CC#N)COC1,0.2847
Cc1nnc(C)o1,0.2611
CC1(C23CC(C2)C3)CC1,0.3456
CC1CC2(CC2O)C1=O,0.2136
C#CCC1CC1C=O,0.2272
Cc1ncnc(=N)o1,0.1839
CCC1(CC#N)CN1C,0.2743
C#CC1(NCC=O)CC1,0.2132
N#CC1=NCC2CC2O1,0.2258
CC1C23CCCC12OC3,0.2889
CCC(C)(C)C(C)OC,0.3245
CC(=O)C(=O)CCC=O,0.157
CC1C2CC2C12CC2,0.3345
NC(=[NH2+])COCC(=O)[O-],0.24
CC1CC1C1OC1(C)C,0.3358
C1CC2CC2CO1,0.3301
CC#Cc1ccoc1,0.2142
CCCOC(=O)C(C)=O,0.1818
N=CNC(N)=O,0.2484
C#Cc1cc(F)ccn1,0.204
CCC1CCN(C)C1=O,0.2681
C1=CC2OCC2OC1,0.2521
CCC(C)C(CO)CO,0.3115
N#Cc1ncoc1N,0.2147
CC#CC1(C)OC1C#N,0.2565
CCC1OC(C=O)C1C,0.2115
COC1CN=COC1=O,0.2301
CC1C(C)C1(C)CC=O,0.2218
O=Cc1oncc1CO,0.1885
CC(O)CC1CO1,0.3296
CC#CC1=CC2CC1O2,0.1881
CC(O)C1=NCC2CN12,0.2491
C#CCCC1C2CCC12,0.3075
CCCCCC(O)CC,0.3327
CC12OC3C=CC1C32,0.2235
O=CC1(C=O)C=CCO1,0.185
O=C1OCC2CC1CO2,0.2754
OC1C2CC3(O)CC2C13,0.3165
CC1CC(C)C(C)C1=O,0.2182
CCN1C2CCC1C2=O,0.2375
CN=C(C=O)NC(C)C,0.1583
CC1(O)C2C3C=CC2C31,0.2251
O=CC(=O)C1OC1C=O,0.1452
COCC12CN1CC2O,0.2949
Cc1nc(C)nc(O)n1,0.2258
C#CC1C2C(O)CC12O,0.2763
COC1COCOC1=N,0.2745
C1=C2CC3OC1C1C2C31,0.1767
CCC(COC=N)=NO,0.2502
CC(=O)C1C2C(=O)CN12,0.2108
N=c1[nH]cnccc1=O,0.1677
N=COC1CC1C1CC1,0.2749
OC12CC(C1)C1CCC12,0.3269
OC1C2C=CC1O2,0.2448
C#CC1CCC(=NC)O1,0.2689
CCOC1C2NC1C2=O,0.243
N=C1CC(CN2CC2)O1,0.2782
CC1C(=O)OCC1(C)O,0.2762
O=CN1CC(O)CC1=O,0.2162
CCCC1=CC2NC2C1,0.2424
Nc1cc2ncoc2o1,0.2152
C#CC(C)CC(=O)NC,0.2742
CC1OC2(C)CC3C1C32,0.3245
O=C1C=CCN1,0.2166
COC1C(=O)N(C)C1C,0.2562
CC#CC1COC(=O)C1,0.2655
CNC(=O)OCC(C)C,0.3155
CCC1OC=NC2CC21,0.2526
O=C1OC(C2CN2)C1O,0.2465
CC#CCc1cc[nH]n1,0.2595
N#CC12C3C4CN1C4C32,0.2492
CC1(C2CO2)CC(=O)N1,0.2834
COC1COC(C)CO1,0.3275
CCOC(C)C(C)O,0.3237
C#CC(C=O)NC(N)=O,0.2157
CC1OC(C#N)C1C,0.2791
CCOC(=O)CC(C)C,0.2848
CC1(C)C2CC1(C=O)C2,0.2145
CC1C2C3C(=O)C2(C)N13,0.2344
C#CC12CCC1C2(C)O,0.2649
NC(=O)Cc1cnc[nH]1,0.2241
N#Cc1nnoc1CO,0.2202
O=C1COC2CC(C2)O1,0.254
CCc1cnoc1C=O,0.1895
CC1CC1(O)C1CO1,0.3239
OCc1cncc(O)n1,0.1976
COCC1(CO)CN1,0.3098
COC12CC1OC2CO,0.2999
CC1C=CC2C=CC1O2,0.2286
O=C1C=CCC12CO2,0.1828
COC(C)CC1CCO1,0.3234
CC(=O)N1C2CC3C2C31,0.2483
O=CC1C2C=CCC12O,0.2092
CC1=CC2OC2C1,0.2422
CNc1nonc1CO,0.2023
C#CC(C)(C)C(C)CC,0.3187
O=C1OCC2(CO)CC12,0.2718
COc1cc(O)no1,0.248
CC12COC(C1)C21CO1,0.3114
C1CC2C1CC2C1CO1,0.3334
C#CC(C#C)(C#N)C#N,0.2875
CC(C)Cc1ccn[nH]1,0.2558
CCC1C=CCCC1O,0.2627
O=C1OC=NC1C1CN1,0.2157
C1NC1C1C2CN1C2,0.2924
N=c1occ(N)cc1O,0.1569
N#CC1(C=O)COCO1,0.2057
CCCc1cn[nH]c1C,0.2504
N=C(CCO)OC(N)=O,0.2616
OC12C3CC1C1C3C12,0.2876
O=CC12CCC3CC1C32,0.2251
O=CC1CC(=O)C2OC12,0.2037
C1CCc2[nH]nnc2C1,0.2419
N=c1cc(N)nn[nH]1,0.1542
OC12C3CCCC1C2C3,0.3128
CC(C)C(C)C#CC#N,0.2455
CC1CCCC(C#N)C1,0.3424
N#Cc1ncc(N)o1,0.18
CCOC12CC1OC2=N,0.2719
CC12COCCC1CO2,0.3127
C1=NC2C3CC(C3)C2O1,0.269
CNC(=O)NC1COC1,0.3022
CC(=O)C(O)C(C)(C)O,0.2378
CCOC(=NC)C1CN1,0.2603
CC1CC(CC#N)O1,0.2929
Cc1ncn2c1CCC2,0.2446
CC1C2C3NC2C13C#N,0.2645
C#CCC(C#N)C1CC1,0.3037
O=c1occ(C2CN2)o1,0.2357
N=C(N)C(=O)N1CCC1,0.213
CCc1cc(=O)cn[nH]1,0.1869
CC1CC=CC2NC2C1,0.2492
N#CCN1CCOCC1,0.2604
C#CC1(C)CCOCC1,0.2975
CC12C3C4C(=O)C1N2C43,0.2084
C#CC12C=CC(=O)C1O2,0.1682
CC#CC1CN1C(C)C,0.2611
COc1cnc[nH]1,0.2449
CC(O)C#CCOC=O,0.2701
CC1=NC(C)CO1,0.2709
CC1Cc2occc2N1,0.2045
C#CCC1COC(=N)O1,0.2952
CC1CC2(CC=O)OC12,0.22
OC1C=CCC2NC2C1,0.2539
O=C1CC2CN=COC12,0.2001
N=C1OC2(CC2)C1C=O,0.2188
N=C1NC(CO)C2OC12,0.2483
CC1=CC(CO)C2OC12,0.2388
c1cc2n(n1)CC1CN21,0.2446
CC(=O)C1C2CC1C2O,0.2252
C#CC1C=CC2CC1O2,0.2366
OC1CC1OC1CC1O,0.296
OC1COCC12CCC2,0.3124
OCC12CCC1N1CC12,0.2879
CC12COCC=CC1N2,0.2345
O=c1cc[nH]cc1,0.2043
CCCCOC1CC1O,0.3021
CC1=CCC2C(O)C2C1,0.2491
O=C1CNCC2CC12,0.2013
C1=CC2C3CC2C13,0.227
CC1=CCOCC2CC12,0.2466
CC1(C)COC1CC=O,0.2245
CC(C)N(C)CC#N,0.261
C#CC1C2C3N2CC13O,0.2622
O=C1C=C2NC3C(C1)C23,0.1699
CC1OCOC1C1CC1,0.3355
CC1C2CC(C)(O)CC12,0.3219
C#CC1(C2CC2)CCC1,0.3013
CN1CC1C(C)(C)C,0.2903
CC#Cc1cn[nH]n1,0.2177
CC12CC3C4N1C4(C)C32,0.3075
CCC12CC3(C)C1CC32,0.3659
CC1(C)C(CO)C2NC21,0.2995
C#CC1C2CC(C2)C1O,0.2947
CC1=C(C)C2CC1CO2,0.2457
O=CC1CC=CCC1=O,0.2128
C#CC(O)(C#N)C1CO1,0.2778
C#CC1(C)COC1,0.2941
NC(=O)C1CN1C1CC1,0.2419
CC12COCC1O2,0.3454
C#Cc1coc(NC)c1,0.1902
CC(=O)C#N,0.2118
C#CC1(C)OCCC1=O,0.2105
C#CC12CC(C1)C21CN1,0.2745
C1=CC23COC2C1O3,0.2259
C#CC(C)C#CC(C)=O,0.2077
Cn1cc(N)c(O)c1O,0.2226
CNc1cc(CO)on1,0.2185
O=C1C2OC3C2C13CO,0.2222
O=C1NCC(=NO)CN1,0.2368
CCC12CC3(CC3)C1N2,0.3248
CCc1c(N)c[nH]c1C,0.2247
CCC12CCC(N1)C2=O,0.2277
O=C1C2CC3CC1C32,0.2199
Cc1cccnc1C,0.2292
CCC1CC(=O)C(=O)C1,0.1442
CC1(C=O)COC1(C)C,0.22
CC1OC12C1CC2O1,0.3187
CC12C(CO)C3C1CC32,0.3359
C1C2C1C13COCC21O3,0.3132
CC1=CC=CC(O)CC1,0.1833
CCOC1C2C3OC3C12,0.2732
CC1C(O)C2NC12,0.3113
CC(CCC=O)OC=O,0.2299
OCCC1COC1CO,0.3098
C1CC23NC12CC1OC13,0.2999
CN=c1[nH]cc(CO)o1,0.2111
Cn1cc(N)c(C#N)c1,0.1994
CC1CCC(=O)CC1O,0.2213
COc1ccn(C=O)c1,0.1739
N#CC(N)C1C2CCN21,0.2634
COC1C=CC(=O)NC1,0.2063
O=CC1C2CN3CC2C13,0.2033
CC#CC1(C)CN1C=O,0.2458
N=C1C(=NO)CC2CN12,0.187
CC(C#N)C(=O)N1CC1,0.2512
OC1C=Cc2[nH]ncc21,0.1808
COC1C=C(C)C(O)C1,0.2529
CCNc1ncno1,0.2404
CC(C)C(C)C#N,0.3497
N#CC12CC1CC2O,0.29
CC1COCC(=O)OC1,0.255
N=C(N)Oc1nnon1,0.1858
CC1CC1C(O)CC=O,0.222
CCN1CC1C1OC1C,0.3114
CC1OC2C3CC1(O)C32,0.292
CC(=O)NCCCO,0.2791
O=C1CC=CC(CO)C1,0.2254
CC(O)C1NC(=N)C1O,0.2589
O=c1ccccc(O)n1,0.1684
CC(C)C1OC1C,0.3428
C#CCOCC(O)C=O,0.228
CC1CC2C(C)CC12,0.3406
COC(C)c1ccn[nH]1,0.2586
CC(O)C1(C)CC1C=O,0.2241
C#CC1=CC(C)OCC1,0.2111
COCCc1c[nH]nn1,0.2509
CC(C)(C(N)=[NH2+])C(=O)[O-],0.2255
CC12CC(O1)C1(C)CC21,0.3355
C#CCN1CC1(C)C#N,0.2705
C1C2C3OC3C3(CN3)C12,0.302
CC1=CCC(C)=CC=C1,0.1827
C1OC1C1(C2CO2)CC1,0.3445
OC1CCC2C3CC3C12,0.3056
Cc1conc1C,0.2499
C#CC(C)C1CC=CC1,0.2644
O=CC1CC2COC12,0.227
CC#CC1OC(=N)C1N,0.2602
C#CC12NC1C1NC12,0.2277
O=CC1(O)C2CC3C1N32,0.2187
Cc1cc(O)ccc1N,0.1906
CCCC1OCC(C)O1,0.3402
C#CCC1(C)OCC1C,0.2896
OC1C2OCC1N1CC21,0.31
CCC12C3CC4C(C31)N42,0.2985
CCC1CC=CC2OC12,0.2409
CC(C)(C)CCNC=O,0.2836
CC12CC3(O)CC(O1)C32,0.3085
C#CC1CC(O)C(O)C1,0.3013
CC1=CCNC(=O)N1C,0.2182
CCC1(O)CC1C(C)C,0.3218
CC1(C#CC#N)CN1,0.2258
COC12CC1NCC2=O,0.1925
N#CCCC(CO)=NO,0.2469
NC(=O)CC(=O)C1CN1,0.2034
O=C1NC=C2CN3C1C23,0.1891
COc1cccn1C,0.2383
CC1C(C=O)OC1(C)C,0.2164
Cc1coc(=O)nc1N,0.1994
CC(=O)OC(C#N)CN,0.2573
OCC12CC(O1)C1OC12,0.3177
CCC1OC12CC1OC12,0.327
Oc1cc2n(n1)CCC2,0.2417
CC(=O)N(C=N)C1CC1,0.2346
C#CCOC(C#C)C#N,0.2533
CC(=O)CC(=O)C(C)C,0.2106
CC1COC12CC(O)C2,0.3047
CN1CC1C(C#N)C=O,0.1932
N#CC1CCC12COC2,0.2741
CCC1CC(C)C1C=O,0.2206
C#CC1CC(C)C1(C)O,0.2899
CC(C#N)N1C(C)C1C,0.2711
NC(=O)C1CC1N1CC1,0.2654
C#CCC1(C)C2CC1O2,0.2931
OCC1C2NC3C1OC23,0.2968
O=C1C2COC3C1C23O,0.2335
CC1=C(CO)CCOC1,0.2513
