canonical_smiles,gap
Cc1noc(C2CO2)n1,0.2444
Cc1noc(N2CC2)n1,0.2423
Cc1noc(=O)c(=N)[nH]1,0.1966
Cc1noc(=O)c(=N)o1,0.2082
Cc1noc(=O)c(=O)[nH]1,0.201
Cc1noc(=O)c(=O)o1,0.2026
Cc1cc(C)c(=O)on1,0.1844
Cc1noc(=O)c(C)n1,0.1641
Cc1cc(N)c(=O)on1,0.1752
Cc1noc(=O)c(N)n1,0.1835
Cc1cc(O)c(=O)on1,0.1843
Cc1noc(=O)c(O)n1,0.1875
Cc1noc(=O)cc1N,0.1787
Cc1noc(=O)n1C=O,0.2185
Cc1noc(=O)nc1C,0.171
Cc1noc(=O)nc1N,0.1862
Cc1noc(=O)[nH]c1=N,0.2145
Cc1noc(=O)oc1=N,0.2157
C#Cc1onc(C)c1C,0.2022
C#Cc1onc(C)c1N,0.1809
Cc1noc(C#N)c1C,0.212
Cc1noc(C#N)c1N,0.1849
C#Cc1c(C)noc1C,0.2166
Cc1noc(C)c1C#N,0.2301
Cc1noc(C)c1CO,0.2383
Cc1noc(C=O)c1C,0.191
Cc1noc(C=O)c1N,0.1693
C#CCc1cc(C)no1,0.2473
C#CCc1nc(C)no1,0.2545
Cc1cc(CC#N)on1,0.2482
Cc1noc(CC#N)n1,0.2593
Cc1cc(CC=O)on1,0.2118
Cc1noc(CC=O)n1,0.2232
Cc1cc(CCO)on1,0.2476
Cc1noc(CCO)n1,0.2614
Cc1noc(C[NH3+])c1[O-],0.1563
Cc1noc(CO)c1C,0.2371
Cc1noc(CO)c1N,0.2059
C#Cc1c(C)noc1N,0.2158
Cc1noc(N)c1C#N,0.2255
Cc1noc(N)c1C=O,0.194
Cc1noc(N)c1CO,0.227
Cc1noc(N)cc1=N,0.1801
Cc1noc(N)cc1=O,0.1888
Cc1noc(N)nc1=N,0.1981
Cc1noc(N)nc1=O,0.192
Cc1noc(N=CN)n1,0.197
Cc1cc(NC=N)on1,0.2087
Cc1noc(NC=N)n1,0.2221
Cc1cc(NC=O)on1,0.2114
Cc1noc(NC=O)n1,0.2256
Cc1noc([O-])c1C[NH3+],0.2366
Cc1noc(O)cc1=N,0.1839
Cc1noc(O)nc1=N,0.203
Cc1noc(O)nc1=O,0.1928
Cc1cc(OC=N)on1,0.2245
Cc1noc(OC=N)n1,0.2406
Cc1cc(OC=O)on1,0.2263
Cc1noc(OC=O)n1,0.2389
Cc1noc2c1C=CC2,0.2004
Cc1noc2[nH]ccc12,0.2195
Cc1noc2occc12,0.2236
Cc1noc2oncc12,0.2304
Cc1noc2c1CC=C2,0.1883
Cc1noc2c1CCC2,0.2367
Cc1noc2c1CCN2,0.2184
Cc1noc2c1CCO2,0.2298
Cc1noc2c1COC2,0.2335
Cc1noc2ocnc12,0.2263
Cc1noc2onnc12,0.1533
Cc1noc2cc[nH]c12,0.2092
Cc1noc2nc[nH]c12,0.2121
Cc1noc2c1NCC2,0.2001
Cc1noc2cn[nH]c12,0.2169
Cc1noc2ccoc12,0.2069
Cc1noc2ncoc12,0.209
Cc1noc2c1OCC2,0.2077
Cc1noc2c1OCO2,0.2076
Cc1noc2cnoc12,0.2094
Cc1noc2nnoc12,0.1934
Cc1noc2nccn12,0.212
Cc1noc2ncnn12,0.2379
Cc1noc2nncn12,0.2177
Cc1noc2nnnn12,0.2308
Cc1nocc(N)c1=N,0.1712
Cc1nocc(N)c1=O,0.162
Cc1nocc1C(=N)N,0.2227
Cc1nocc1C(N)=O,0.2273
Cc1nocc1C1CC1,0.2442
Cc1nocc1C1CN1,0.239
Cc1nocc1C1CO1,0.2429
C#CCc1conc1C,0.2505
Cc1nocc1CC#N,0.2528
Cc1nocc1CC=O,0.2143
Cc1nocc1CCO,0.2488
Cc1nocc1N1CC1,0.221
Cc1nocc1NC=N,0.2137
Cc1nocc1NC=O,0.2192
Cc1nocc1OC=N,0.234
Cc1nocc1OC=O,0.2444
Cc1nonc(C)c1=N,0.1863
Cc1nonc(C)c1=O,0.1679
Cc1nonc(N)c1=N,0.1722
Cc1nonc(N)c1=O,0.1617
Cc1nonc1C(=N)N,0.2018
Cc1nonc1C(N)=O,0.2112
Cc1nonc1C1CC1,0.2328
Cc1nonc1C1CN1,0.211
Cc1nonc1C1CO1,0.2428
C#CCc1nonc1C,0.2434
Cc1nonc1CC#N,0.2564
Cc1nonc1CC=O,0.2118
Cc1nonc1CCO,0.2398
Cc1nonc1N1CC1,0.22
Cc1nonc1N=CN,0.2016
Cc1nonc1NC=N,0.2095
Cc1nonc1NC=O,0.2202
Cc1nonc1OC=N,0.2264
Cc1nonc1OC=O,0.2386
CC1c2ccnn2C1C,0.2657
CC1c2cnnn2C1C,0.2602
CC1c2ncnn2C1C,0.2719
CC1C(O)c2ccnn21,0.2611
CC1C(O)c2cnnn21,0.2582
CC1C(O)c2ncnn21,0.2652
CC1C2c3ccnn3C12,0.2348
CC1C2c3cnnn3C12,0.2365
CC1C2c3ncnn3C12,0.2395
CC1C=Cc2[nH]ncc21,0.1899
CC1C=Cc2oncc21,0.186
CC1C=Cc2cn[nH]c21,0.2006
CC1C=Cc2cnoc21,0.1992
CC1C=Cc2ccnn21,0.1901
CC1C=Cc2cnnn21,0.1933
CC1C=Cc2c[nH]nc21,0.2046
CC1C=Cc2conc21,0.2042
CC1C=Cc2ncnn21,0.196
CC1C=Cc2n[nH]cc21,0.207
CC1C=Cc2nocc21,0.2146
CC1C=Cn2nccc21,0.2026
CC1C=Cn2ncnc21,0.2072
CC1C=Cn2nncc21,0.2104
CC1CC1c1ccn[nH]1,0.2498
CC1CC1c1ccno1,0.2294
CC1CC1c1cnn[nH]1,0.245
CC1CC1c1cnno1,0.2184
CC1CC1c1cn[nH]c1,0.248
CC1CC1c1c[nH]nn1,0.2389
CC1CC1c1cnoc1,0.2376
CC1CC1c1conn1,0.2199
CC1CC1c1ncn[nH]1,0.258
CC1CC1c1ncno1,0.2433
CC1CC1c1cc[nH]n1,0.251
CC1CC1c1nc[nH]n1,0.2488
CC1CC1c1cn[nH]n1,0.2414
CC1CC1c1nn[nH]n1,0.2353
CC1CC1c1ccon1,0.2464
CC1CC1c1ncon1,0.2424
CC1CC1c1cnon1,0.231
CC1CC1c1nnon1,0.2153
CC1CC1n1cccn1,0.2591
CC1CC1n1ccnn1,0.2548
CC1CC1n1cncn1,0.2658
CC1CC1n1cnnc1,0.2625
CC1CC1n1cnnn1,0.2618
CC1CC1n1nccn1,0.2424
CC1CC1n1ncnn1,0.2494
CC1CC1n1nnnn1,0.2525
Cc1cnn2c1CC2C,0.2565
Cc1nnn2c1CC2C,0.251
CC1Cc2cn[nH]c2C1,0.248
CC1Cc2cnoc2C1,0.2332
CC1Cc2nn[nH]c2C1,0.2384
CC1Cc2nnoc2C1,0.2114
CC1Cc2c(N)cnn21,0.2252
CC1Cc2c(N)nnn21,0.2202
CC1Cc2[nH]ncc2N1,0.2121
CC1Cc2oncc2N1,0.1961
CC1Cc2[nH]nnc2N1,0.2007
CC1Cc2onnc2N1,0.1762
CC1Cc2cnoc2N1,0.2145
CC1Cc2nnoc2N1,0.1654
CC1Cc2cn[nH]c2N1,0.2308
CC1Cc2cn[nH]c2O1,0.2418
CC1Cc2nn[nH]c2N1,0.2174
CC1Cc2nn[nH]c2O1,0.227
CC1Cc2c(O)cnn21,0.2345
CC1Cc2c(O)nnn21,0.2294
CC1Cc2[nH]ncc2O1,0.2205
CC1Cc2oncc2O1,0.2041
CC1Cc2[nH]nnc2O1,0.2104
CC1Cc2onnc2O1,0.184
CC1Cc2cnoc2O1,0.2256
CC1Cc2nnoc2O1,0.1684
Cc1cc2n(n1)C(C)C2,0.2622
CC1Cc2cc(N)nn21,0.2272
CC1Cc2cc(O)nn21,0.2384
CC1Cc2c[nH]nc2C1,0.2509
CC1Cc2c[nH]nc2N1,0.2203
CC1Cc2c[nH]nc2O1,0.2331
CC1Cc2conc2C1,0.2426
CC1Cc2conc2N1,0.2241
CC1Cc2conc2O1,0.2405
Cc1nc2n(n1)C(C)C2,0.2657
CC1Cc2nc(N)nn21,0.2257
CC1Cc2nc(O)nn21,0.2414
CC1Cc2n[nH]c(=O)n21,0.2379
CC1Cc2n[nH]cc2N1,0.2134
CC1Cc2n[nH]cc2O1,0.2245
CC1Cc2n[nH]nc2C1,0.2428
CC1Cc2n[nH]nc2N1,0.2079
CC1Cc2n[nH]nc2O1,0.2204
CC1Cc2noc(=N)n21,0.224
CC1Cc2noc(=O)n21,0.2463
CC1Cc2nocc2N1,0.2049
CC1Cc2nocc2O1,0.2169
CC1Cc2nonc2C1,0.2465
CC1Cc2nonc2N1,0.206
CC1Cc2nonc2O1,0.2216
CC1CCc2[nH]ncc21,0.2477
CC1CCc2oncc21,0.233
CC1CCc2[nH]nnc21,0.2379
CC1CCc2onnc21,0.2108
CC1CCc2cn[nH]c21,0.2474
CC1CCc2nn[nH]c21,0.2379
CC1CCc2cnoc21,0.2327
CC1CCc2nnoc21,0.2105
CC1CCc2ccnn21,0.2613
CC1CCc2cnnn21,0.2566
CC1CCc2c[nH]nc21,0.2502
CC1CCc2conc21,0.2419
CC1CCc2ncnn21,0.2677
CC1CCc2n[nH]cc21,0.2505
CC1CCc2n[nH]nc21,0.2422
CC1CCc2nocc21,0.2418
CC1CCc2nonc21,0.2455
CC1CCn2nccc21,0.2599
CC1CCn2ncnc21,0.2664
CC1CCn2nncc21,0.2554
CC1CN1c1ccn[nH]1,0.2394
CC1CN1c1ccno1,0.2232
CC1CN1c1cnn[nH]1,0.2307
CC1CN1c1cnno1,0.2107
CC1CN1c1cn[nH]c1,0.2227
CC1CN1c1c[nH]nn1,0.2156
CC1CN1c1cnoc1,0.2077
CC1CN1c1conn1,0.1935
CC1CN1c1ncn[nH]1,0.2478
CC1CN1c1ncno1,0.2364
CC1CN1c1cc[nH]n1,0.2332
CC1CN1c1nc[nH]n1,0.2268
CC1CN1c1cn[nH]n1,0.2173
CC1CN1c1nn[nH]n1,0.2117
CC1CN1c1ccon1,0.2253
CC1CN1c1ncon1,0.2205
CC1CN1c1cnon1,0.21
CC1CN1c1nnon1,0.195
CC1Cn2c1n[nH]c2=O,0.2375
CC1Cn2c1noc2=N,0.2223
CC1Cn2c1noc2=O,0.2467
Cc1cc2n(n1)CC2C,0.2622
Cc1nc2n(n1)CC2C,0.2669
CC1Cn2nc(N)cc21,0.2291
CC1Cn2nc(N)nc21,0.2259
CC1Cn2nc(O)cc21,0.2393
CC1Cn2nc(O)nc21,0.2427
Cc1cnn2c1C(C)C2,0.2556
CC1Cn2ncc(N)c21,0.2259
CC1Cn2ncc(O)c21,0.2349
CC1Cc2ccnn2C1,0.2604
CC1Cn2nccc2N1,0.2385
CC1Cn2nccc2O1,0.2466
CC1Cc2ncnn2C1,0.2668
CC1Cn2ncnc2N1,0.2466
CC1Cn2ncnc2O1,0.2564
Cc1nnn2c1C(C)C2,0.2501
CC1Cn2nnc(N)c21,0.2194
CC1Cn2nnc(O)c21,0.2287
CC1Cc2cnnn2C1,0.2556
CC1Cn2nncc2N1,0.2303
CC1Cn2nncc2O1,0.2388
CC1CNc2[nH]ncc21,0.2309
CC1CNc2oncc21,0.2145
CC1CNc2[nH]nnc21,0.2175
CC1CNc2onnc21,0.1656
CC1CNc2cn[nH]c21,0.2119
CC1CNc2nn[nH]c21,0.201
CC1CNc2cnoc21,0.196
CC1CNc2nnoc21,0.1763
CC1CNc2ccnn21,0.2384
CC1CNc2cnnn21,0.2308
CC1CNc2c[nH]nc21,0.2141
CC1CNc2conc21,0.2058
CC1CNc2ncnn21,0.2467
CC1CNc2n[nH]cc21,0.2209
CC1CNc2n[nH]nc21,0.2084
CC1CNc2nocc21,0.2247
CC1CNc2nonc21,0.2068
CC1COc2[nH]ncc21,0.2419
CC1COc2oncc21,0.226
CC1COc2[nH]nnc21,0.2271
CC1COc2onnc21,0.1685
CC1COc2cn[nH]c21,0.22
CC1COc2nn[nH]c21,0.2102
CC1COc2cnoc21,0.2039
CC1COc2nnoc21,0.1837
CC1COc2ccnn21,0.247
CC1COc2cnnn21,0.2395
CC1COc2c[nH]nc21,0.2241
CC1COc2conc21,0.2167
CC1COc2ncnn21,0.2573
CC1COc2n[nH]cc21,0.2328
CC1COc2n[nH]nc21,0.2202
CC1COc2nocc21,0.2402
CC1COc2nonc21,0.2216
CC1NC1c1ccn[nH]1,0.2497
CC1NC1c1ccno1,0.2298
CC1NC1c1cnn[nH]1,0.2423
CC1NC1c1cnno1,0.2189
CC1NC1c1cn[nH]c1,0.2477
CC1NC1c1c[nH]nn1,0.2409
CC1NC1c1cnoc1,0.2351
CC1NC1c1conn1,0.2179
CC1NC1c1ncn[nH]1,0.2574
CC1NC1c1ncno1,0.2385
CC1NC1c1cc[nH]n1,0.2527
CC1NC1c1nc[nH]n1,0.2469
CC1NC1c1cn[nH]n1,0.2422
CC1NC1c1ccon1,0.2443
CC1NC1c1ncon1,0.2314
CC1NC1c1cnon1,0.2265
CC1NC1c1nnon1,0.2023
CC1NCc2[nH]nnc21,0.2231
CC1NCc2onnc21,0.1937
CC1NCc2nn[nH]c21,0.2235
CC1NCc2nnoc21,0.1936
CC1NCc2conc21,0.2269
CC1NCc2n[nH]nc21,0.2146
CC1NCc2nocc21,0.2272
CC1NCc2nonc21,0.2081
CC1OC1c1ccn[nH]1,0.2479
CC1OC1c1ccno1,0.2288
CC1OC1c1cnn[nH]1,0.2432
CC1OC1c1cnno1,0.2197
CC1OC1c1cn[nH]c1,0.2494
CC1OC1c1c[nH]nn1,0.2436
CC1OC1c1cnoc1,0.2379
CC1OC1c1conn1,0.2217
CC1OC1c1ncno1,0.2406
CC1OC1c1cc[nH]n1,0.2497
CC1OC1c1cn[nH]n1,0.2403
CC1OC1c1ccon1,0.2441
CC1OC1c1ncon1,0.2393
CC1OC1c1cnon1,0.226
CC1OC1c1nnon1,0.211
CC1Oc2cn[nH]c2O1,0.2232
CC1Oc2cnoc2O1,0.2032
CC1Oc2nnoc2O1,0.1357
CC1Oc2c[nH]nc2O1,0.2255
CC1Oc2conc2O1,0.2301
CC1Oc2n[nH]nc2O1,0.2142
CC1Oc2nonc2O1,0.224
CC1OCc2[nH]ncc21,0.2474
CC1OCc2oncc21,0.2298
CC1OCc2[nH]nnc21,0.2353
CC1OCc2onnc21,0.1707
CC1OCc2cn[nH]c21,0.2472
CC1OCc2nn[nH]c21,0.2355
CC1OCc2cnoc21,0.2294
CC1OCc2nnoc21,0.1705
CC1OCc2c[nH]nc21,0.2445
CC1OCc2conc21,0.2358
CC1OCc2n[nH]cc21,0.2451
CC1OCc2n[nH]nc21,0.2322
CC1OCc2nocc21,0.2366
CC1OCc2nonc21,0.2213
CCC#Cc1ccn[nH]1,0.2099
CCC#Cc1ccno1,0.2001
CCC#Cc1cnn[nH]1,0.2095
CCC#Cc1cnno1,0.1959
CCC#Cc1cn[nH]c1,0.2224
CCC#Cc1c[nH]nn1,0.2216
CCC#Cc1cnoc1,0.2111
CCC#Cc1conn1,0.1987
CCC#Cc1ncno1,0.209
CCC#Cc1cc[nH]n1,0.2217
CCC#Cc1nc[nH]n1,0.2229
CCC#Cc1cn[nH]n1,0.217
CCC#Cc1nn[nH]n1,0.2181
CCC#Cc1ccon1,0.2182
CCC#Cc1ncon1,0.2166
CCC#Cc1cnon1,0.2059
CCC#Cc1nnon1,0.1975
CCC(=O)c1ccn[nH]1,0.2028
CCC(=O)c1ccno1,0.1934
CCC(=O)c1cnno1,0.1898
CCC(=O)c1cn[nH]c1,0.2101
CCC(=O)c1c[nH]nn1,0.2079
CCC(=O)c1cnoc1,0.2061
CCC(=O)c1conn1,0.2019
CCC(=O)c1ncno1,0.1898
CCC(=O)c1cc[nH]n1,0.2061
CCC(=O)c1cn[nH]n1,0.2038
CCC(=O)c1ccon1,0.2005
CCC(=O)c1ncon1,0.1949
CCC(=O)c1cnon1,0.1947
CCC(=O)c1nnon1,0.1855
CCC(=O)n1cccn1,0.2191
CCC(=O)n1ccnn1,0.2125
CCC(=O)n1cncn1,0.2271
CCC(=O)n1cnnc1,0.2105
CCC(=O)n1cnnn1,0.2213
CCC(=O)n1nccn1,0.2231
CCC(=O)n1ncnn1,0.2131
CCC(=O)n1nnnn1,0.2128
CCC(C)c1ccn[nH]1,0.2588
CCC(C)c1ccno1,0.2451
CCC(C)c1cnn[nH]1,0.2523
CCC(C)c1cnno1,0.2341
CCC(C)c1cn[nH]c1,0.2584
CCC(C)c1c[nH]nn1,0.2511
CCC(C)c1cnoc1,0.2455
CCC(C)c1conn1,0.2309
CCC(C)c1ncn[nH]1,0.2696
CCC(C)c1ncno1,0.2629
CCC(C)c1cc[nH]n1,0.2667
CCC(C)c1nc[nH]n1,0.2693
CCC(C)c1cn[nH]n1,0.2571
CCC(C)c1nn[nH]n1,0.2599
CCC(C)c1ccon1,0.2546
CCC(C)c1ncon1,0.2683
CCC(C)c1cnon1,0.2559
CCC(C)c1nnon1,0.2444
CCC(C)n1cccn1,0.2634
CCC(C)n1ccnn1,0.2603
CCC(C)n1cncn1,0.2709
CCC(C)n1cnnc1,0.2689
CCC(C)n1cnnn1,0.2686
CCC(C)n1nccn1,0.2581
CCC(C)n1ncnn1,0.265
CCC(C)n1nnnn1,0.2737
CCC([NH3+])c1cnn[n-]1,0.2537
CCC([NH3+])c1ncn[n-]1,0.266
CCC([NH3+])c1nn[n-]n1,0.2653
CCC(O)c1ccn[nH]1,0.2573
CCC(O)c1ccno1,0.2446
CCC(O)c1cnn[nH]1,0.2536
CCC(O)c1cnno1,0.2335
CCC(O)c1cn[nH]c1,0.2575
CCC(O)c1c[nH]nn1,0.2471
CCC(O)c1cnoc1,0.2447
CCC(O)c1conn1,0.2315
CCC(O)c1ncno1,0.2608
CCC(O)c1cc[nH]n1,0.2576
CCC(O)c1nc[nH]n1,0.2563
CCC(O)c1cn[nH]n1,0.2492
CCC(O)c1ccon1,0.248
CCC(O)c1ncon1,0.2445
CCC(O)c1cnon1,0.2314
CCC(O)c1nnon1,0.2183
CCc1[nH]nc(C)c1C,0.2528
CCc1onc(C)c1C,0.2414
CCc1[nH]nc(N)c1C,0.2318
CCc1onc(N)c1C,0.2369
CCc1[nH]nc(O)c1C,0.2427
CCc1onc(O)c1C,0.246
CCc1c(C)cnn1C,0.2463
CCc1cnn(C)c1C,0.2492
CCc1nnn(C)c1C,0.2437
CCc1c(C)nnn1C,0.2415
CCc1c(C)n[nH]c1C,0.2525
CCc1c(N)n[nH]c1C,0.2331
CCc1c(O)n[nH]c1C,0.2434
CCc1c(C)noc1C,0.2409
CCc1c(N)noc1C,0.2365
CCc1c(O)noc1C,0.246
C#Cc1cn[nH]c1CC,0.2246
CCc1[nH]ncc1C#N,0.2381
C#Cc1cnoc1CC,0.2147
CCc1oncc1C#N,0.2288
CCc1[nH]ncc1C=O,0.2071
CCc1oncc1C=O,0.2061
CCc1[nH]nnc1C=O,0.2033
CCc1onnc1C=O,0.2033
CCc1cn[nH]c1CC,0.2497
CCc1cnoc1CC,0.2375
CCc1nn[nH]c1CC,0.2437
CCc1nnoc1CC,0.2249
CCc1[nH]ncc1CO,0.2478
CCc1oncc1CO,0.2412
CCc1[nH]nnc1CO,0.243
CCc1onnc1CO,0.2235
CCc1cn[nH]c1CO,0.2489
CCc1nn[nH]c1CO,0.2452
CCc1cnoc1CO,0.2338
CCc1nnoc1CO,0.2215
CCc1[nH]nc(C)c1N,0.2312
CCc1onc(C)c1N,0.2137
CCc1[nH]nc(N)c1N,0.2239
CCc1onc(N)c1N,0.2263
CCc1[nH]nc(O)c1N,0.2419
CCc1onc(O)c1N,0.2304
CCc1c(N)cnn1C,0.2221
CCc1cnn(C)c1N,0.2379
CCc1nnn(C)c1N,0.2313
CCc1c(N)nnn1C,0.2144
CCc1c(C)n[nH]c1N,0.2396
CCc1c(N)n[nH]c1N,0.2342
CCc1c(O)n[nH]c1N,0.242
CCc1c(C)noc1N,0.2283
CCc1c(N)noc1N,0.2344
CCc1c(O)noc1N,0.236
C#Cc1nn[nH]c1CC,0.2253
CCc1[nH]nnc1C#N,0.2407
C#Cc1nnoc1CC,0.2044
CCc1onnc1C#N,0.2207
CCc1[nH]ncc1NC,0.2135
CCc1oncc1NC,0.1984
CCc1[nH]nnc1NC,0.2036
CCc1onnc1NC,0.1824
CCc1cn[nH]c1NC,0.2351
CCc1nn[nH]c1NC,0.2248
CCc1cnoc1NC,0.2181
CCc1nnoc1NC,0.2025
C#Cc1[nH]ncc1CC,0.2091
CCc1cn[nH]c1C#N,0.2185
CCc1cn[nH]c1C=O,0.194
CCc1cn[nH]c1OC,0.2541
C#Cc1[nH]nnc1CC,0.2085
CCc1nn[nH]c1C#N,0.2178
CCc1nn[nH]c1C=O,0.1965
CCc1nn[nH]c1OC,0.2374
CCc1[nH]nc(C)c1O,0.2316
CCc1[nH]nc(O)c1O,0.2291
CCc1c(O)cnn1C,0.2273
CCc1cnn(C)c1O,0.2483
CCc1nnn(C)c1O,0.2395
CCc1c(O)nnn1C,0.2209
CCc1c(C)n[nH]c1O,0.2516
CCc1c(N)n[nH]c1O,0.2418
CCc1c(O)n[nH]c1O,0.2546
CCc1[nH]ncc1OC,0.2271
CCc1oncc1OC,0.2122
CCc1[nH]nnc1OC,0.2172
CCc1onnc1OC,0.1964
CCc1cnoc1OC,0.2296
CCc1nnoc1OC,0.211
C#Cc1oncc1CC,0.2002
CCc1cnoc1C#N,0.2102
CCc1cnoc1C=O,0.1895
C#Cc1onnc1CC,0.1947
CCc1nnoc1C#N,0.2037
CCc1nnoc1C=O,0.1864
CCc1cnn2c1CC2,0.2579
CCc1nnn2c1CC2,0.2511
CCc1cc(=N)cno1,0.1825
CCc1cc(=N)nn[nH]1,0.1686
CCc1cc(=N)nno1,0.164
CCc1cn[nH]c(=N)c1,0.1598
CCc1cc(=N)[nH]nn1,0.1655
CCc1cnoc(=N)c1,0.1663
CCc1cc(=N)onn1,0.1636
C#Cc1cc(CC)[nH]n1,0.2251
CCc1cc(C#N)n[nH]1,0.2352
C#Cc1cc(CC)on1,0.222
CCc1cc(C#N)no1,0.2235
CCc1cc(=O)cn[nH]1,0.1869
CCc1cc(=O)cno1,0.1825
CCc1cc(=O)nno1,0.2026
CCc1cn[nH]c(=O)c1,0.1783
CCc1cc(=O)[nH]nn1,0.1796
CCc1cnoc(=O)c1,0.1842
CCc1cc(=O)onn1,0.1719
CCc1cc(C)nn1C,0.255
CCc1cc(C=O)n[nH]1,0.2006
CCc1cc(C=O)no1,0.1944
CCc1cc(CC)[nH]n1,0.257
CCc1cc(CC)on1,0.2463
CCc1cc(CO)n[nH]1,0.2565
CCc1cc(CO)no1,0.2437
CCc1cc(N)nn1C,0.2249
CCc1cc(NC)n[nH]1,0.2216
CCc1cc(NC)no1,0.2217
CCc1cc(O)nn1C,0.2358
CCc1cc(OC)n[nH]1,0.2423
CCc1cc(OC)no1,0.2473
CCc1ccnn1C=O,0.2087
CCc1ccn[nH]c1=N,0.1603
CCc1ccn[nH]c1=O,0.1777
CCc1ccnoc1=N,0.167
CCc1ccnoc1=O,0.1831
CCc1cn(C)nc1C,0.2504
CCc1cn(C)nc1N,0.2293
CCc1cn(C)nc1O,0.238
CCc1cnn(C=O)c1,0.2104
CCc1cn(C=O)nn1,0.202
CCc1cnc(C)nn1,0.162
CCc1cnc(N)nn1,0.1651
CCc1cnc(O)nn1,0.1638
CCc1cnnn1C=O,0.2025
CCc1cnn[nH]c1=N,0.166
CCc1cnn[nH]c1=O,0.1813
CCc1cnnoc1=N,0.1662
CCc1cnnoc1=O,0.1737
C#Cc1n[nH]cc1CC,0.2245
CCc1c[nH]nc1C#N,0.2347
CCc1c[nH]nc1C=O,0.1981
CCc1c[nH]nc1CC,0.256
CCc1c[nH]nc1CO,0.2548
CCc1c[nH]nc1NC,0.227
CCc1c[nH]nc1OC,0.2437
CCc1c[nH]ncc1=O,0.1884
CCc1c[nH]nnc1=N,0.1686
C#Cc1nocc1CC,0.2258
CCc1conc1C#N,0.2232
CCc1conc1C=O,0.1991
CCc1conc1CC,0.2448
CCc1conc1CO,0.2435
CCc1conc1NC,0.2294
CCc1conc1OC,0.2511
CCc1concc1=N,0.1809
CCc1concc1=O,0.1835
CCc1connc1=N,0.165
CCc1connc1=O,0.198
CCc1nc(=N)cn[nH]1,0.1839
CCc1nc(=N)cno1,0.1951
CCc1nc(=N)nn[nH]1,0.1804
CCc1nc(=N)nno1,0.2263
CCc1cn[nH]c(=N)n1,0.1579
CCc1nn[nH]c(=N)n1,0.1652
CCc1cnoc(=N)n1,0.1657
CCc1nnoc(=N)n1,0.1594
C#Cc1n[nH]c(CC)n1,0.228
C#Cc1noc(CC)n1,0.2235
CCc1nc(C#N)no1,0.236
CCc1nc(=O)cno1,0.1825
CCc1nc(=O)nno1,0.2365
CCc1cn[nH]c(=O)n1,0.1781
CCc1nn[nH]c(=O)n1,0.1628
CCc1cnoc(=O)n1,0.1713
CCc1nnoc(=O)n1,0.159
CCc1nc(C)nn1C,0.2576
CCc1nc(C=O)no1,0.1923
CCc1n[nH]c(CC)n1,0.2646
CCc1noc(CC)n1,0.2605
CCc1nc(CO)n[nH]1,0.2593
CCc1nc(CO)no1,0.2527
CCc1nc(N)nn1C,0.2267
CCc1nc(NC)n[nH]1,0.2256
CCc1nc(NC)no1,0.222
CCc1nc(O)nn1C,0.2391
CCc1nc(OC)n[nH]1,0.2468
CCc1nc(OC)no1,0.2457
CCc1ncc(C)nn1,0.1636
CCc1ncc(N)nn1,0.1657
CCc1ncc(O)nn1,0.1687
CCc1ncnn1C=O,0.2183
CCc1ncn[nH]c1=N,0.1624
CCc1ncn[nH]c1=O,0.173
CCc1ncnoc1=N,0.1724
CCc1ncnoc1=O,0.1652
CCc1nn(C)c(=N)o1,0.2153
CCc1nn(C)c(=O)[nH]1,0.2328
CCc1nn(C)c(=O)o1,0.2383
CCc1cc(C)n(C)n1,0.2559
CCc1nc(C)n(C)n1,0.2563
CCc1cc(N)n(C)n1,0.2434
CCc1nc(N)n(C)n1,0.2505
CCc1cc(O)n(C)n1,0.2538
CCc1nc(O)n(C)n1,0.2621
CCc1nn(C)cc1C,0.2496
CCc1nn(C)cc1N,0.2204
CCc1nn(C)cc1O,0.23
CCc1nn(C)nc1C,0.2426
CCc1nn(C)nc1N,0.2174
CCc1nn(C)nc1O,0.2271
CCc1ccn(C=O)n1,0.2206
CCc1ncn(C=O)n1,0.2195
CCc1cnn(C=O)n1,0.2159
CCc1nnn(C=O)n1,0.2086
CCc1cc2n(n1)CC2,0.262
CCc1nc2n(n1)CC2,0.2679
CCc1nnc(CC)[nH]1,0.2631
CCc1nnc(CC)o1,0.2595
C#Cc1cc(CC)n[nH]1,0.2121
CCc1cc(C#N)[nH]n1,0.2208
CCc1ccc(=N)[nH]n1,0.1584
CCc1ncc(=N)[nH]n1,0.1485
CCc1cnc(=N)[nH]n1,0.1459
CCc1ccc(=O)[nH]n1,0.1751
CCc1ncc(=O)[nH]n1,0.1668
CCc1n[nH]c(=O)n1C,0.241
CCc1cnc(=O)[nH]n1,0.1701
CCc1n[nH]c(C)c1C,0.252
CCc1n[nH]c(C)c1N,0.2397
CCc1n[nH]c(C)c1O,0.2323
CCc1cc(C=O)[nH]n1,0.1937
CCc1cc(CO)[nH]n1,0.2531
CCc1n[nH]c(CO)n1,0.2663
CCc1n[nH]c(N)c1C,0.2401
CCc1n[nH]c(N)c1N,0.2392
CCc1n[nH]c(N)c1O,0.2353
CCc1cc(NC)[nH]n1,0.2381
CCc1n[nH]c(NC)n1,0.2516
CCc1n[nH]c(O)c1C,0.2511
CCc1n[nH]c(O)c1N,0.2501
CCc1n[nH]c(O)c1O,0.2459
CCc1cc(OC)[nH]n1,0.2543
